img_path,fine_label,super_label
data\046.Whidbey island-class dock landing ship\ship129br.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship129co.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship129ro.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship12co.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship12fl.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship12ra.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship130co.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship130con.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship130fl.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship130ra.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship130ro.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship131br.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship131co.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship131con.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship131fl.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship132br.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship132co.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship132con.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship132ro.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship133br.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship133con.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship134br.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship134ro.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship135co.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship136br.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship137br.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship138ro.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship13fl.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship13ro.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship140br.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship141br.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship142br.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship142ro.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship143br.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship144br.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship144ro.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship146br.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship146co.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship146con.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship146fl.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship146ra.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship147br.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship147ro.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship148br.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship148co.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship148con.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship148fl.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship148ra.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship148ro.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship149br.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship149co.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship149con.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship149fl.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship149ro.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship14br.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship150ro.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship151co.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship152co.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship152con.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship152fl.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship152ro.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship153fl.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship155co.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship156co.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship156con.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship157ro.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship158fl.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship158ro.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship159co.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship159ra.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship159ro.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship15con.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship160br.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship160ro.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship161co.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship161ro.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship162co.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship163br.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship164br.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship164ro.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship165ro.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship166br.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship167br.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship168br.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship16ro.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship17br.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship18br.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship19co.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship19fl.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship1br.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship1fl.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship20fl.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship20ra.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship21ro.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship22br.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship22ro.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship23ro.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship24con.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship24fl.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship25fl.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship26co.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship27br.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship27ro.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship28br.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship29br.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship29co.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship2br.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship2ro.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship30br.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship31br.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship31co.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship31con.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship31ro.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship32co.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship32fl.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship33br.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship33co.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship33con.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship33fl.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship33ro.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship34co.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship34fl.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship34ro.jpg,046.Whidbey island-class dock landing ship,Amphibious
data\046.Whidbey island-class dock landing ship\ship35br.jpg,046.Whidbey island-class dock landing ship,Amphibious
